id,corpus-id,score
5855,"['196694', '2201279', '7530423', '2468010', '2698862', '8394525', '7942929', '5961020', '6089392', '5236809']",-1
5856,"['1316682', '7009546', '6632493', '625691', '562991', '7866223', '6986226', '8707573', '2041402', '5025300']",-1
5857,"['3616165', '7953894', '3003239', '34386', '4500054', '8721789', '2099318', '2942525', '3548590', '29874']",-1
5858,"['3295408', '8373391', '4245857', '1102665', '3094853', '2591307', '7799782', '2330565', '5704176', '6028023']",-1
5859,"['7184269', '1311960', '6727338', '2048220', '8234698', '1582132', '7116530', '1603337', '8310719', '1850387']",-1
5860,"['4609483', '2412959', '6000177', '5805257', '5688145', '1494220', '5737850', '2822732', '6387032', '8169418']",-1
5861,"['5852120', '4277292', '230448', '7735084', '6928008', '5864363', '5860653', '5712762', '1071599', '5709523']",-1
5862,"['789683', '7476852', '2706911', '5658525', '6154407', '8231572', '7929316', '5545447', '7744314', '3053878']",-1
5863,"['746004', '6543248', '537486', '4794286', '6834176', '463713', '8467279', '8319587', '1899396', '8292136']",-1
5864,"['1784866', '6062374', '7191523', '7706389', '4683379', '3352977', '1166304', '701771', '5311892', '1382440']",-1
5865,"['1963505', '4228169', '8132880', '825061', '8006484', '8054279', '4826838', '8415108', '6563092', '899626']",-1
5866,"['3753287', '5860592', '521772', '5995378', '6920816', '1396453', '7393710', '8132281', '900172', '5843890']",-1
5867,"['3001698', '1442139', '3212561', '2993891', '1679922', '3443161', '6109942', '7277386', '4643924', '5121169']",-1
5868,"['5740785', '7403983', '1477757', '7269838', '2386777', '1722613', '8753363', '6045774', '4335939', '749131']",-1
5869,"['5985574', '3367916', '789612', '2802440', '3443999', '781709', '1913124', '1077145', '1594706', '6943768']",-1
5870,"['2401200', '5024678', '6050035', '3927271', '2816915', '2182163', '5985574', '2836124', '2544759', '6296775']",-1
5871,"['1929961', '518209', '1662029', '3593362', '6682446', '6053539', '5566450', '1774434', '7011268', '7077121']",-1
5872,"['1929961', '518209', '1662029', '3593362', '6682446', '6053539', '5566450', '1774434', '7011268', '7077121']",-1
5873,"['716242', '5014318', '7021143', '6885387', '7261750', '6706910', '158058', '147025', '4041411', '6258195']",-1
5874,"['3500963', '6922324', '6167900', '1296312', '102329', '8625637', '5496143', '6182316', '5152867', '4010594']",-1
5875,"['7201459', '3014868', '7203939', '1151575', '6668575', '4713032', '3632574', '1726354', '2893573', '3457078']",-1
5876,"['6697434', '2678282', '387626', '913773', '6150246', '940828', '1089868', '4688644', '6577674', '2712434']",-1
5877,"['2823085', '1391535', '201774', '1510741', '6989176', '8699963', '6799410', '2645494', '4094400', '1924796']",-1
5878,"['7867525', '4697816', '5387557', '4436173', '3928910', '2792619', '5990816', '2412069', '2065362', '3593524']",-1
5879,"['6125457', '8488056', '8686184', '3708929', '293808', '5257728', '3796424', '2464207', '3348214', '4091748']",-1
5880,"['3111540', '3722822', '955150', '2308193', '1316682', '2041402', '1136164', '4002954', '4258711', '4327486']",-1
5881,"['2655181', '4766193', '308302', '6963125', '790984', '6715005', '4546025', '8257248', '8810104', '2225373']",-1
5882,"['1889452', '3085874', '7250869', '5419985', '932591', '5565560', '7153514', '8733340', '1788850', '4279623']",-1
5883,"['2139625', '6051846', '8139612', '1024195', '808200', '134526', '1727369', '7634617', '3588236', '2019446']",-1
5884,"['165526', '4059663', '3773281', '2684985', '4704992', '7617792', '3415524', '2952714', '1895830', '3623100']",-1
5885,"['1913124', '725978', '3443999', '2802440', '6886841', '3287676', '2694668', '4225542', '6689560', '2898995']",-1
5886,"['5985574', '3367916', '3443999', '789612', '2802440', '781709', '1913124', '2401200', '6943768', '1077145']",-1
5887,"['8380499', '765978', '2117388', '252322', '1690898', '1337349', '3598423', '4032761', '2095326', '933374']",-1
5888,"['8380499', '765978', '2117388', '252322', '1690898', '1337349', '3598423', '4032761', '2095326', '933374']",-1
5889,"['7021144', '8007077', '4762441', '7291467', '1293584', '369280', '1167777', '924832', '6034326', '1682886']",-1
5890,"['7824556', '3070212', '3131242', '2649461', '203890', '3121148', '6056375', '8132657', '6664227', '5600923']",-1
5891,"['3043259', '7793875', '422527', '2856286', '635375', '8612679', '5219521', '1651104', '4712696', '4290985']",-1
5892,"['998197', '3555272', '1816663', '906186', '7538822', '3237536', '8519112', '8451683', '6327549', '867447']",-1
5893,"['2956732', '4960345', '1817683', '2544759', '653762', '3352868', '5402913', '5875690', '6943768', '2322279']",-1
5894,"['5405115', '516317', '2373928', '3493744', '265447', '2017694', '8350477', '4121654', '3754364', '2637355']",-1
5895,"['5405115', '516317', '2373928', '3493744', '265447', '2017694', '8350477', '4121654', '3754364', '2637355']",-1
5896,"['3073115', '6237179', '6575187', '169784', '1673903', '5617308', '2259632', '4432823', '5464334', '6070119']",-1
5897,"['8394413', '3356569', '7478526', '3759036', '5817137', '642376', '2926004', '1297313', '866932', '3083600']",-1
5898,"['3356174', '3411195', '8169208', '8353067', '219028', '8015762', '4227168', '1970166', '1654926', '2543755']",-1
5899,"['3908776', '5245613', '3018049', '4068181', '6519798', '6937999', '1204950', '2392198', '1301474', '8831175']",-1
5900,"['6815975', '8346457', '4948184', '1365165', '591818', '493765', '8076220', '5708492', '4119520', '5905493']",-1
5901,"['6266889', '8484046', '3926364', '4379685', '1599041', '8772764', '2051806', '1991727', '6686675', '6050386']",-1
5902,"['4887574', '7118158', '1070485', '1621834', '6963125', '308302', '7116932', '5032432', '1440317', '175172']",-1
5903,"['6692236', '6266579', '2698239', '4621217', '1559672', '4310239', '6846221', '4460932', '1520702', '5800992']",-1
5904,"['1640091', '8023663', '2736446', '6867492', '7109368', '3388014', '2511162', '1381908', '4393062', '1353960']",-1
5905,"['3971067', '3898297', '4094214', '474862', '1561306', '2118728', '2676522', '2711619', '3295993', '841675']",-1
5906,"['5447900', '122419', '4671470', '5271042', '1830053', '1935373', '7525223', '3226715', '7081193', '2772761']",-1
5907,"['5134108', '4333493', '6171021', '8203667', '2965846', '1221383', '7143611', '1205784', '3880894', '6047560']",-1
5908,"['4796918', '4117940', '2830839', '1684445', '7094222', '8541466', '6889260', '2251631', '4013165', '2372168']",-1
5909,"['5976020', '2266134', '1563507', '3719086', '7082515', '1612863', '8826438', '6158834', '8122398', '523001']",-1
5910,"['3411253', '4927917', '1695053', '6597591', '8185900', '4644049', '915443', '8613268', '427601', '214242']",-1
5911,"['2416467', '3987959', '2176740', '5976020', '8826438', '5336171', '1391401', '6046262', '2051592', '5108298']",-1
5912,"['3833882', '4982014', '6192662', '2817071', '4714367', '7496816', '1903784', '3591169', '4830650', '1371778']",-1
5913,"['4888229', '5248846', '53450', '1218376', '4687960', '3670514', '7273665', '3262910', '5327572', '3773230']",-1
5914,"['4443937', '2613693', '5627051', '3282564', '3937023', '5477118', '8437870', '2483061', '2593553', '1785246']",-1
5915,"['4443937', '2613693', '5627051', '3282564', '3937023', '5477118', '8437870', '2483061', '2593553', '1785246']",-1
5916,"['849774', '7134634', '1940220', '908135', '8122865', '5234393', '2815892', '8678919', '5032229', '8179906']",-1
5917,"['1419534', '5963272', '4712696', '2982918', '7022930', '3497393', '1987678', '4474456', '6036646', '2704961']",-1
5918,"['8290379', '761530', '7274098', '1021147', '5134837', '4359969', '7193612', '2481158', '3413319', '8260116']",-1
5919,"['5700947', '5009715', '1253594', '290027', '2767690', '2596606', '949209', '6555762', '1257754', '1785144']",-1
5920,"['4117720', '3609999', '6322006', '8226354', '5275391', '4572497', '4528440', '2172732', '1608689', '567186']",-1
5921,"['8160420', '8340674', '4055621', '3339583', '904279', '4999154', '4838995', '8150892', '5404068', '6890745']",-1
5922,"['8407208', '4534930', '1159406', '2258079', '4535125', '5066442', '8609150', '6416835', '5840183', '3885123']",-1
5923,"['5400715', '3471045', '2674224', '4483980', '2662798', '3742536', '1907941', '1155133', '5563064', '3985273']",-1
5924,"['5400715', '3471045', '2674224', '4483980', '2662798', '3742536', '1907941', '1155133', '5563064', '3985273']",-1
5925,"['3591964', '5651203', '6747995', '3066375', '4515367', '8144849', '6901687', '3365781', '4881332', '7549028']",-1
5926,"['2856300', '4063267', '4531428', '2080798', '4510548', '3139969', '5488889', '5607190', '7729268', '7985462']",-1
5927,"['4988911', '5815913', '6766441', '3085255', '2878750', '2201559', '4552720', '6974271', '2827791', '179742']",-1
5928,"['6555167', '500533', '118128', '163781', '6934863', '5379022', '920993', '1739499', '2621151', '5333364']",-1
5929,"['1082430', '841268', '6939753', '7079680', '1543719', '5765326', '7465561', '6740425', '5765330', '2835551']",-1
5930,"['1052125', '165526', '2403648', '2684985', '2825325', '5224403', '446861', '2677163', '460996', '7960376']",-1
5931,"['4840433', '4187998', '5535535', '6528041', '7384115', '535259', '3879955', '2189021', '649102', '2073113']",-1
5932,"['1092294', '3776077', '8162688', '3501852', '2318935', '3732033', '2542909', '3278331', '5499582', '1733656']",-1
5933,"['1019210', '7728533', '4233148', '8087457', '6010708', '7676422', '6397756', '252860', '6563790', '7892475']",-1
5934,"['371995', '5177012', '7824556', '3897032', '4185757', '8572198', '7859056', '1329098', '531577', '8142706']",-1
5935,"['3091553', '3473729', '7440721', '5594862', '3693133', '3452063', '141398', '1507034', '3025226', '2004597']",-1
5936,"['211071', '6584605', '515260', '5580668', '7896151', '3746834', '6523283', '4251871', '8519406', '6083779']",-1
5937,"['4722341', '2556513', '7954235', '8724159', '4918567', '5257424', '5986796', '5102338', '8589648', '1830614']",-1
5938,"['4722341', '2556513', '7954235', '8724159', '4918567', '5257424', '5986796', '5102338', '8589648', '1830614']",-1
5939,"['4682523', '3602439', '7738859', '2697303', '4703390', '3558423', '1537998', '3403300', '7293176', '3720848']",-1
5940,"['4414198', '2994540', '3248906', '8044510', '5074028', '6859812', '8398709', '1268763', '8086456', '6985879']",-1
5941,"['1206140', '5053987', '8384853', '3763838', '3298831', '2726333', '6574665', '5795659', '7081826', '2001504']",-1
5942,"['3687254', '6843903', '917653', '6250573', '1554607', '1619061', '6648854', '4831633', '7336003', '487456']",-1
5943,"['4496141', '2042871', '6868525', '3107361', '8747769', '4181073', '7400595', '7524283', '4963879', '3346780']",-1
5944,"['5268766', '2273715', '554895', '6383467', '1195988', '7335822', '4912879', '5674780', '7278727', '1479557']",-1
5945,"['2085137', '5413599', '2211067', '6934875', '4931099', '1198436', '3462590', '7405553', '3420824', '2803300']",-1
5946,"['4496611', '3444102', '8135385', '7995915', '6105646', '5444259', '5328193', '2940337', '2219247', '2771983']",-1
5947,"['358509', '5257728', '1466989', '7426805', '3708929', '3117708', '1099098', '7781512', '3348214', '4844977']",-1
5948,"['4394051', '3722822', '991298', '1921667', '1116004', '448242', '283581', '3583116', '2836302', '955150']",-1
5949,"['3139969', '2476722', '4531428', '2508097', '8380803', '8451137', '2080798', '4063267', '7284914', '2310140']",-1
5950,"['5032229', '3947914', '5234393', '2458865', '3831369', '2727212', '2535081', '2733975', '2113249', '3686794']",-1
5951,"['6129510', '543984', '7156657', '1272433', '4035258', '3390333', '4035259', '8160431', '4990915', '10925']",-1
5952,"['1761457', '4499314', '6866982', '1635913', '7190636', '3827436', '3506614', '2035258', '60132', '3818116']",-1
5953,"['1895830', '4704992', '1052125', '6717374', '1612771', '6673585', '165526', '2825325', '4059663', '5971587']",-1
5954,"['2993556', '1689706', '5630130', '6658573', '3326694', '8723403', '3021941', '8622992', '8389154', '5814684']",-1
5955,"['1356224', '7838694', '5591801', '5451841', '4823254', '6649863', '3655209', '4145655', '2505909', '231736']",-1
5956,"['384471', '5115120', '4638652', '158076', '3899798', '1884819', '467448', '7468119', '2699313', '2199399']",-1
5957,"['7462624', '3706671', '6292303', '6356084', '4900444', '4939108', '3153671', '1761833', '8373713', '4699042']",-1
5958,"['4641043', '1813836', '8207331', '3501936', '265316', '2238475', '6506212', '2152366', '3640921', '3513722']",-1
5959,"['976100', '5684534', '2776511', '5047481', '7183589', '8197540', '5535009', '3069003', '127375', '3250765']",-1
5960,"['6030405', '3699874', '8194536', '8509928', '3211767', '1101791', '5811062', '6265486', '896162', '7535866']",-1
5961,"['5514096', '4068610', '3730162', '6054148', '7850680', '5407444', '4097215', '6376792', '5423570', '865452']",-1
5962,"['8022430', '880540', '6586561', '3523498', '6383416', '5011973', '2473141', '619006', '8098328', '6794550']",-1
5963,"['2339883', '4759509', '843539', '2022749', '1749792', '7440263', '975966', '8437874', '8035172', '2186453']",-1
5964,"['2907754', '5625457', '6801966', '5413281', '2372359', '5672989', '1823355', '775780', '2384275', '434421']",-1
5965,"['2907754', '5625457', '6801966', '5413281', '2372359', '5672989', '1823355', '775780', '2384275', '434421']",-1
5966,"['1466989', '3313505', '4992107', '4876285', '4410522', '3117708', '3689450', '1653965', '358509', '1881685']",-1
5967,"['1491756', '2759185', '2420837', '6050886', '1649838', '38123', '7566814', '6951140', '6550007', '8012907']",-1
5968,"['1491756', '2759185', '2420837', '6050886', '1649838', '38123', '7566814', '6951140', '6550007', '8012907']",-1
5969,"['6570642', '1764357', '1574405', '6826685', '5674780', '893106', '2520201', '7137616', '5161000', '6696886']",-1
5970,"['6266889', '8484046', '4966442', '8402700', '6686675', '3552308', '818257', '7259581', '3926364', '6050386']",-1
5971,"['8257248', '5447190', '1495117', '5927704', '815119', '8572431', '4871357', '955271', '6766274', '1900218']",-1
5972,"['3012820', '1225150', '3638021', '8215308', '7611814', '7410493', '5867771', '2895176', '6160199', '8026492']",-1
5973,"['1710613', '8217161', '8081446', '3520142', '2398561', '2462678', '3460526', '35494', '1497163', '2139811']",-1
5974,"['7244605', '1509720', '7559284', '3395059', '3755800', '7117129', '8191943', '3944804', '918842', '2426395']",-1
5975,"['4945805', '8110685', '3765408', '509908', '1958503', '6812436', '7341711', '7784723', '6178506', '2950183']",-1
5976,"['2965846', '1753659', '7143611', '1371952', '8157450', '2080437', '6047560', '2236628', '1205784', '841721']",-1
5977,"['152128', '2057080', '5357860', '3478887', '2649461', '203890', '760665', '5760850', '5029119', '2119653']",-1
5978,"['6003725', '8569300', '4919464', '4702537', '3269175', '6993969', '6699412', '3412829', '7960034', '1891102']",-1
5979,"['6106933', '1515731', '2940274', '5329087', '2887028', '6527623', '5439990', '1743029', '1983006', '5744010']",-1
5980,"['6138484', '269321', '4120897', '3331465', '4783985', '2710224', '6000662', '5014906', '3880084', '8692568']",-1
5981,"['5847294', '5040959', '6898591', '8128547', '4471763', '3958469', '8215688', '1898597', '7767103', '2976705']",-1
5982,"['1091779', '8486534', '7113804', '3537176', '319857', '3480747', '7168858', '2948126', '1868616', '702806']",-1
5983,"['4912547', '1516165', '6047026', '738598', '2394640', '4779141', '3640921', '322772', '1578836', '3703619']",-1
5984,"['3003239', '4161528', '4868358', '4885382', '3473583', '2097375', '1692173', '5232275', '1534675', '3846455']",-1
5985,"['296391', '1390332', '1156141', '1297313', '1463991', '4356548', '8593656', '4198806', '102885', '4965410']",-1
5986,"['4225542', '2439127', '8389440', '4888069', '3879986', '5874680', '3555203', '387713', '3172112', '1531448']",-1
5987,"['4987403', '2180671', '5608119', '7016204', '6373701', '6427191', '738960', '477296', '8560694', '2772880']",-1
5988,"['500533', '5379022', '2018286', '6934863', '2245904', '3542571', '377936', '26299', '3267150', '6566542']",-1
5989,"['4397731', '2625755', '2902407', '7255337', '6373760', '1251725', '7252948', '8156760', '8035881', '4424574']",-1
5990,"['7311932', '5337118', '8576559', '1559619', '3731214', '4164351', '6455066', '7794560', '1784866', '6763097']",-1
5991,"['7311932', '5337118', '8576559', '1559619', '3731214', '4164351', '6455066', '7794560', '1784866', '6763097']",-1
5992,"['3024955', '6429458', '6610524', '383931', '1296982', '6080124', '7405704', '7454822', '8353594', '3058675']",-1
5993,"['6307792', '2683890', '1377835', '2663876', '4372653', '6399468', '8573344', '8087476', '4986908', '4275014']",-1
5994,"['337150', '1253294', '1881685', '2289736', '4998795', '3372645', '4410522', '413653', '2131123', '203638']",-1
5995,"['1536947', '6891747', '7201965', '8178275', '3808760', '6834367', '4701416', '2275011', '8521574', '3290033']",-1
5996,"['6823698', '2795179', '3136448', '1921667', '3965758', '2137623', '6732184', '6335518', '4394051', '8211989']",-1
5997,"['4814990', '2284341', '6586582', '2560750', '4587923', '1712772', '8738251', '5110256', '3658574', '6764551']",-1
5998,"['3625124', '2400076', '6736325', '722225', '243265', '8347888', '4348406', '7135166', '4276760', '4174382']",-1
5999,"['3384263', '4786215', '2226333', '216942', '5858512', '8679975', '8066449', '3861663', '7865460', '3735355']",-1
6000,"['7272812', '4716599', '4628799', '5720039', '3121392', '4866560', '786923', '2652460', '4421846', '3640623']",-1
6001,"['5931618', '450960', '6003725', '6915344', '3323462', '361639', '4035263', '704071', '7249804', '6993969']",-1
6002,"['348917', '1322594', '7910662', '6482443', '2788646', '2553971', '6980309', '4791173', '2495021', '5008427']",-1
6003,"['3928551', '3121923', '6998215', '2824415', '3979904', '82807', '1716712', '3925322', '5055396', '2936797']",-1
6004,"['8125722', '5577284', '6849973', '7011785', '8322865', '1257793', '5354868', '462511', '5419091', '1592655']",-1
6005,"['8125722', '5577284', '6849973', '7011785', '8322865', '1257793', '5354868', '462511', '5419091', '1592655']",-1
6006,"['8125722', '5577284', '6849973', '7011785', '8322865', '1257793', '5354868', '462511', '5419091', '1592655']",-1
6007,"['8139612', '1441269', '2727851', '7860629', '1977868', '341309', '6051846', '3457082', '1991451', '808200']",-1
6008,"['1788797', '5874865', '35432', '5645080', '714370', '7177978', '7826103', '5064194', '2170140', '1176175']",-1
6009,"['1479393', '7184026', '5751426', '6900865', '6126866', '7702114', '1763232', '4826832', '6976257', '7170288']",-1
6010,"['781709', '1254402', '4969396', '3928551', '3979904', '3121923', '7084627', '5055396', '4951425', '2219247']",-1
6011,"['2610603', '1296312', '4400024', '2357924', '4599242', '4058551', '6320428', '3823442', '5468829', '6350232']",-1
6012,"['3831405', '2646142', '3014591', '5473156', '2940947', '2494647', '5501470', '6411490', '8593528', '262994']",-1
6013,"['2236915', '1371143', '3546662', '3740414', '425836', '1224645', '187505', '6134765', '2655930', '2543600']",-1
6014,"['4244223', '3953976', '6985421', '4735701', '458408', '1825133', '4740360', '2479079', '7145858', '7145413']",-1
6015,"['1728583', '4599482', '4789179', '8356918', '6555408', '5580086', '1436247', '3035257', '366500', '1884583']",-1
6016,"['1154274', '207566', '7760485', '1636479', '6188556', '7879495', '7439892', '2043827', '2980834', '1965831']",-1
6017,"['2937354', '8638176', '5352768', '2688446', '7267577', '2815703', '7286233', '3884356', '4774168', '7879928']",-1
6018,"['1103059', '6539661', '4918791', '1035975', '3567247', '457655', '7426076', '1855803', '6117947', '238499']",-1
6019,"['3901992', '3579589', '744719', '5006882', '159654', '2239750', '7633034', '628362', '3392403', '578423']",-1
6020,"['1292600', '1078465', '2347', '5934042', '4481770', '4413565', '3191052', '4721513', '786923', '2649514']",-1
6021,"['1292600', '1078465', '2347', '5934042', '4481770', '4413565', '3191052', '4721513', '786923', '2649514']",-1
6022,"['5607190', '7985462', '5488889', '1059720', '768541', '6836389', '3234830', '1613197', '6561607', '2856300']",-1
6023,"['5787925', '6574048', '1869926', '5487914', '8723156', '164027', '7945376', '439170', '3177523', '7214397']",-1
6024,"['3090573', '6632493', '562991', '8707573', '6986226', '5025300', '6978780', '8772764', '7009546', '5517301']",-1
6025,"['7673862', '312375', '3902922', '7289366', '3927038', '3595730', '115278', '978459', '3481868', '140812']",-1
6026,"['5265702', '954939', '7156677', '8819709', '3951501', '8359920', '3625964', '7016581', '207802', '3775231']",-1
6027,"['5265702', '954939', '7156677', '8819709', '3951501', '8359920', '3625964', '7016581', '207802', '3775231']",-1
6028,"['3428500', '1649802', '7651428', '944179', '3941268', '5823594', '2192376', '7445948', '7381492', '1292568']",-1
6029,"['2443381', '7059072', '5102541', '7332876', '3192630', '3360057', '8693169', '162977', '776379', '394806']",-1
6030,"['8443459', '3813505', '1698350', '6375783', '4848695', '7566810', '1697248', '4058497', '189218', '6568382']",-1
6031,"['6931613', '5320554', '5910711', '8589648', '4722341', '8679194', '5480246', '1899099', '8215198', '5974840']",-1
6032,"['1913124', '2802440', '3367916', '781709', '2694668', '3443999', '3917162', '3287676', '5698170', '4463084']",-1
6033,"['7171143', '1929961', '7039475', '4237509', '7841986', '7070590', '2949431', '3067721', '1212160', '4578618']",-1
6034,"['5825784', '6898591', '8215688', '4251429', '3556691', '5842124', '3988913', '1120303', '5539789', '7721042']",-1
6035,"['2544539', '8210520', '6069601', '8263140', '3895283', '5017046', '5555963', '3672975', '8109552', '4464658']",-1
6036,"['567668', '3259232', '6510690', '7734220', '4197797', '3506248', '641154', '4630298', '5993877', '1468014']",-1
6037,"['2716248', '4436173', '5990816', '4697816', '2988487', '7869131', '4039908', '446781', '3016597', '2243766']",-1
6038,"['2642190', '1969377', '1204447', '6452527', '1586270', '6563692', '5094971', '4675180', '3899790', '7138900']",-1
6039,"['1023816', '3907333', '4201684', '5505504', '3916755', '6544080', '3607228', '6339587', '6960963', '3625124']",-1
6040,"['7535730', '1253294', '3341446', '4410522', '1068038', '6418331', '203638', '8333266', '1881685', '6822236']",-1
6041,"['8398223', '6846172', '1280696', '4963868', '2603945', '4895489', '6399824', '1866448', '6024159', '5459502']",-1
6042,"['1441269', '8139612', '2727851', '8167595', '2707728', '7784642', '3091219', '1916713', '3707983', '7860629']",-1
6043,"['2113963', '8437870', '5117359', '2593553', '8214348', '449113', '725433', '8566951', '3624592', '4808658']",-1
6044,"['8197673', '3287721', '3154952', '2591943', '1779118', '1488527', '4490025', '5629222', '798525', '5909511']",-1
6045,"['7079680', '8206403', '8206395', '2749242', '3463964', '736188', '1082430', '1844646', '2047260', '2620097']",-1
6046,"['8263140', '6705885', '4601286', '758404', '3487312', '5757005', '4172295', '8210520', '8207964', '2544539']",-1
6047,"['7824556', '4409044', '7755136', '6609074', '7738004', '7561606', '6677409', '2714914', '463153', '2295430']",-1
6048,"['3137442', '4814734', '3452127', '7639687', '2832647', '3727306', '1014184', '7022930', '2982918', '4715430']",-1
6049,"['3248906', '4031346', '6080805', '6005456', '5508899', '2742555', '140402', '3346538', '3034061', '2133930']",-1
6050,"['5159231', '5068778', '1859783', '7033330', '5804901', '3358704', '1641365', '297845', '2676400', '7317984']",-1
6051,"['1054312', '7291309', '8125085', '1269005', '4816555', '8729692', '2933203', '3945635', '619851', '7945360']",-1
6052,"['5571103', '5257728', '3696120', '537069', '4130225', '8720605', '7624295', '5577618', '2237778', '892478']",-1
6053,"['5402490', '2370610', '4676559', '4586525', '5206961', '4542808', '7676343', '4586526', '3555797', '1845814']",-1
6054,"['371995', '3131242', '8724910', '5600923', '3070212', '203890', '2649461', '4285120', '4912210', '7071804']",-1
6055,"['3134973', '6511799', '8123299', '1587582', '7624241', '1352686', '4316043', '688164', '3681224', '2476864']",-1
6056,"['7640946', '5985972', '3555943', '1618273', '5785494', '5351892', '1530161', '8384217', '3279369', '6480309']",-1
6057,"['2135260', '811739', '4641045', '4887576', '521', '8060787', '6736288', '8129206', '238931', '241334']",-1
6058,"['1576489', '4151780', '1769798', '403909', '4570705', '4829303', '6145337', '1786358', '2921436', '862069']",-1
6059,"['2175586', '7666207', '7935481', '6828350', '6189749', '2916325', '3162519', '8630882', '8117337', '2900153']",-1
6060,"['2022592', '1213305', '6944141', '1219027', '5041867', '3203418', '3720638', '1270265', '2711619', '6935475']",-1
6061,"['2189233', '8039163', '4966673', '2700366', '6446224', '5795637', '6348211', '402203', '5895535', '5536463']",-1
6062,"['7639138', '1220302', '4732572', '4429930', '3313505', '3325449', '4164773', '7245838', '2696149', '6754243']",-1
6063,"['7639138', '1220302', '4732572', '4429930', '3313505', '3325449', '4164773', '7245838', '2696149', '6754243']",-1
6064,"['1610106', '6286402', '4101033', '2844344', '6650068', '6007865', '3490598', '8106328', '3131242', '2676944']",-1
6065,"['772555', '8693041', '8001685', '978032', '7165350', '2009826', '5378512', '4526884', '347242', '6565353']",-1
6066,"['7995915', '8825267', '1453104', '2053588', '6859522', '8516930', '4075324', '57265', '4534644', '6812665']",-1
6067,"['2239279', '6906895', '5550341', '1698491', '8257097', '1145642', '1530350', '4412385', '7006293', '8449882']",-1
6068,"['2697893', '3481305', '3988896', '860413', '813502', '5569540', '5220084', '7670502', '6278591', '4052515']",-1
6069,"['3939245', '3617056', '1045943', '500396', '2909797', '8355488', '1846098', '2563803', '1585990', '925659']",-1
6070,"['7995915', '2940337', '2053588', '3277473', '57265', '5444259', '8516930', '6859522', '8825267', '7846363']",-1
6071,"['996200', '1641365', '5055914', '4853204', '699813', '3347167', '1859783', '6320566', '5533948', '5118881']",-1
6072,"['5858830', '1306415', '3330829', '238031', '7354560', '1400250', '8570237', '4851098', '3396969', '1965114']",-1
6073,"['5444259', '7995915', '5279624', '1453104', '2940337', '6349462', '8105306', '57265', '97123', '2490449']",-1
6074,"['5444259', '7995915', '5279624', '1453104', '2940337', '6349462', '8105306', '57265', '97123', '2490449']",-1
6075,"['2816915', '2091976', '3708166', '2373217', '179115', '3555203', '6296775', '3058518', '4956152', '7950453']",-1
6076,"['7945360', '3378633', '4367928', '2680052', '5007611', '2702937', '1487124', '3865078', '2737928', '8125085']",-1
6077,"['7228083', '5531071', '3846206', '372941', '5196919', '5480456', '908477', '2901557', '7958956', '1449050']",-1
6078,"['4307300', '1205672', '3779538', '4558759', '791448', '4581838', '732560', '8074564', '2062239', '768541']",-1
6079,"['3980044', '5284040', '7989521', '3478991', '444063', '1647311', '4308952', '6425405', '1643040', '8000414']",-1
6080,"['7401873', '4135773', '2903566', '3593106', '3683155', '629833', '6396320', '1129203', '6913817', '4971895']",-1
6081,"['7401873', '4135773', '2903566', '3593106', '3683155', '629833', '6396320', '1129203', '6913817', '4971895']",-1
6082,"['1315939', '4233148', '7687337', '4349802', '6010708', '5850070', '4593726', '3202019', '214984', '8120577']",-1
6083,"['4821592', '2389879', '4692398', '8174382', '2721093', '4828546', '5862844', '3421831', '1947487', '8649658']",-1
6084,"['2940337', '5444259', '7995915', '4496611', '183950', '4393778', '765879', '6105646', '2242948', '4783236']",-1
6085,"['1689807', '4824451', '6331391', '8019737', '1506451', '2090394', '5379310', '572024', '8476142', '2116078']",-1
6086,"['5108298', '5976020', '2176740', '7915505', '8826438', '1563507', '3719086', '2416467', '1612863', '5336171']",-1
6087,"['2339883', '2022749', '6294981', '843539', '1458297', '975966', '1547028', '1749792', '4430097', '4234430']",-1
6088,"['539432', '4409044', '4831306', '642236', '6684145', '4353205', '7852132', '1653659', '4363812', '4250460']",-1
6089,"['7335822', '1608068', '1093260', '7371224', '5320562', '554895', '1035128', '3947109', '783406', '7726785']",-1
6090,"['7852897', '5140497', '8731507', '3703616', '4788860', '8326363', '851358', '4766193', '6974532', '5579171']",-1
6091,"['6450765', '7010854', '3829570', '7085943', '5593866', '2393893', '7993689', '2001944', '8543298', '7725329']",-1
6092,"['5287016', '2545183', '6059476', '8180618', '2163658', '8589355', '7246430', '7090921', '741398', '6749278']",-1
6093,"['452028', '3013970', '5825784', '3252140', '34202', '3938838', '5163881', '8226620', '3556691', '5252855']",-1
6094,"['7193612', '582691', '8260116', '8661004', '3778608', '5316592', '6706826', '2481158', '1478423', '247314']",-1
6095,"['3134973', '4316043', '641911', '7234414', '89750', '1205798', '3349042', '3281538', '7974929', '6815527']",-1
6096,"['5091215', '4300357', '1842358', '1076990', '422471', '834886', '945661', '7461258', '3839458', '4113566']",-1
6097,"['2403648', '5224403', '446861', '3283743', '6569818', '2684985', '2677163', '460996', '2104816', '1458735']",-1
6098,"['1948569', '4728304', '5720796', '5578396', '2905072', '713483', '4893098', '3404389', '1227688', '1800309']",-1
6099,"['7666207', '5177012', '6979443', '8142706', '531577', '3897032', '6588302', '3849856', '5712287', '5440368']",-1
6100,"['1512148', '3465639', '2612180', '5305828', '4362835', '7551041', '3019827', '2237806', '2269048', '7288701']",-1
